# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1501, Execution time: 1094.195786 s, Slave processes: 6
# X Y
0 -65.000000
1 36.748960
2 -23.910176
3 -27.232321
4 -21.676563
5 -23.509778
6 -23.313423
7 -23.200499
8 -23.260703
9 -23.248650
10 -23.247311
11 -23.248985
12 -23.248482
13 -23.248509
14 -23.248548
15 -23.248531
16 -23.248533
17 -23.248534
18 -23.248533
19 -23.248534
20 -23.248534
21 -23.248534
22 -23.248534
23 -23.248534
24 -23.248534
25 -23.248534
26 -23.248534
27 -23.248534
28 -23.248534
29 -23.248534
30 -23.248534
31 -23.248534
32 -23.248534
33 -23.248534
34 -23.248534
35 -23.248534
36 -23.248534
37 -23.248534
38 -23.248534
39 -23.248534
40 -23.248534
41 -23.248534
42 -23.248534
43 -23.248534
44 -23.248534
45 -23.248534
46 -23.248534
47 -23.248534
48 -23.248534
49 -23.248534
50 -23.248534
51 -23.248534
52 -23.248534
53 -23.248534
54 -23.248534
55 -23.248534
56 -23.248534
57 -23.248534
58 -23.248534
59 -23.248534
60 -23.248534
61 -23.248534
62 -23.248534
63 -23.248534
64 -23.248534
65 -23.248534
66 -23.248534
67 -23.248534
68 -23.248534
69 -23.248534
70 -23.248534
71 -23.248534
72 -23.248534
73 -23.248534
74 -23.248534
75 -23.248534
76 -23.248534
77 -23.248534
78 -23.248534
79 -23.248534
80 -23.248534
81 -23.248534
82 -23.248534
83 -23.248534
84 -23.248534
85 -23.248534
86 -23.248534
87 -23.248534
88 -23.248534
89 -23.248534
90 -23.248534
91 -23.248534
92 -23.248534
93 -23.248534
94 -23.248534
95 -23.248534
96 -23.248534
97 -23.248534
98 -23.248534
99 -23.248534
