# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 1501, Execution time: 858.559609 s, Slave processes: 5
# X Y
0 -65.000000
1 36.749436
2 -23.909659
3 -27.231928
4 -21.676174
5 -23.509364
6 -23.313019
7 -23.200094
8 -23.260297
9 -23.248245
10 -23.246906
11 -23.248580
12 -23.248076
13 -23.248104
14 -23.248142
15 -23.248125
16 -23.248128
17 -23.248128
18 -23.248128
19 -23.248128
20 -23.248128
21 -23.248128
22 -23.248128
23 -23.248128
24 -23.248128
25 -23.248128
26 -23.248128
27 -23.248128
28 -23.248128
29 -23.248128
30 -23.248128
31 -23.248128
32 -23.248128
33 -23.248128
34 -23.248128
35 -23.248128
36 -23.248128
37 -23.248128
38 -23.248128
39 -23.248128
40 -23.248128
41 -23.248128
42 -23.248128
43 -23.248128
44 -23.248128
45 -23.248128
46 -23.248128
47 -23.248128
48 -23.248128
49 -23.248128
50 -23.248128
51 -23.248128
52 -23.248128
53 -23.248128
54 -23.248128
55 -23.248128
56 -23.248128
57 -23.248128
58 -23.248128
59 -23.248128
60 -23.248128
61 -23.248128
62 -23.248128
63 -23.248128
64 -23.248128
65 -23.248128
66 -23.248128
67 -23.248128
68 -23.248128
69 -23.248128
70 -23.248128
71 -23.248128
72 -23.248128
73 -23.248128
74 -23.248128
75 -23.248128
76 -23.248128
77 -23.248128
78 -23.248128
79 -23.248128
80 -23.248128
81 -23.248128
82 -23.248128
83 -23.248128
84 -23.248128
85 -23.248128
86 -23.248128
87 -23.248128
88 -23.248128
89 -23.248128
90 -23.248128
91 -23.248128
92 -23.248128
93 -23.248128
94 -23.248128
95 -23.248128
96 -23.248128
97 -23.248128
98 -23.248128
99 -23.248128
